,SOX2OT-S2,CPS1-IT1,TUNAR,SNHG8,LSINCT7,LOC100128881,POLR2E,XLOC_000371,HIF2PUT,NRON,LOC728290,PEG10,lnc-bc060912,RP11-401P9.4,CASC2c,SLC26A4-AS1,LINC00665,HAR1B,MIR222HG,uc001aka.2,SNHG15,uc001ncr,ATXN8OS,XLOC_009911,lnc-MX1-1,RP11-160H22.5,DLEU7-AS1,P16984,LINC00974,PVT1-5,PCAT7,KCNQ1OT1,PCNA-AS1,MAP3K14,DPP10-AS1,ENST00000395084,LOC100132354,LOC283070,LINC00680,RP11-436H11.5,RP11-909N17.3,uc003hhv.1,ENST00000430471,LINC00461,ERVH48-1,Unigene56159,TDRG1,NEAT1_2,GAS5-AS1,TI10124,LINC00092,FEZF1-AS1,GATA6-AS1,POU6F2-AS2,MIR2052HG,IGFBP4-1,TI21327,lncRNA-422,HOXA11-AS,TI09485,BCYRN1,RP4-583P15.10,LINC00336,SNHG4,TP53TG1,LINC01094,CCAT3,RPPH1,HIF1A-AS1,FAS-AS1,FAM215A,TI13831,XLOC_014172,LINC01138,LOC90784,CTA-941F9.9,lnc-AF085935,FENDRR,ST8SIA6-AS1,XLOC_003364,FOXC2-AS1,SNHG3,RP11-402L6.1,CCAT4,TCONS_l2_00021262,LOC646329,DLG1-AS1,DLX6-AS1,LINC00319,PINCR,PRKCZ-AS1,P6391,RP11-473M20.11,RP11-445K13.2,NEAT1,MCM3AP-AS1,P6488,SOX2OT-S1,DLEU1,lnc34a,HMMR-AS1,SNHG7,P23099,LINC00339,HOXA13,MIR7-3HG,LOC149086,uc.63,LINC00426,PCGEM1,TCONS_l2_00000179,LINC01503,ZFAS1,OIP5-AS1,PCAN-1,PSMB8-AS1,91H,GNG12-AS1,LINC01234,PAX8-AS1,BDNF-AS,MYLK-AS1,P14695,DDX11-AS1,LINC01426,LINC01139,PAX8-AS1-N,EPEL,ENST00000435885,LINC01140,LINC01224,HOXC-AS1,lncRNA-DQ786227,MIR22HG,GCASPC,ENST00000456185,SNHG11,ncC11orf49,MINCR,TUSC8,SNHG18,R05532,KCNK15-AS1,SNHG6,HAS2-AS1,PCAT14,INHBA-AS1,ENST00000501583,PCA3,POTEF-AS1,H19,FOXD2-AS1,CYTOR,MBNL1-AS1,NONHSAT107900,LCAL6,BE503655,ENST01108,BC041938,NR_028494,ZNF674-AS1,KIAA0087,WEE2-AS1,LINC00857,P4091,TRPM2-AS,AK123790,LINC00525,SLC25A27,FR165245,MALAT1,uc003xut.,CAT104,CCAT6,PCAT6,BNC2-AS1,CCDC26,MANCR,P8725,SOX2,RP5-1024C24.1,FAM201A,THUMPD3-AS1,LMCD1-AS1,LINC00707,LOC440905,SOX2-OT,LINC01554,MYCNOS,lnc-uc003wbd,PVT1,PCAT5,P28210,HAND2-AS1,LINC00261,LSINCT9,PART1,CTB-89H12.4,CTB-167B5.2,LINC00635,FER1L4,RP11-672F9.1,GSEC,SOX21-AS1,CDKN2B-AS1,ZNF667-AS1,LINC01152,GNAS-AS1,XIST,MUC5B-AS1,ASK00420,COL18A1-AS1,uc003erl.1,HOTTIP,MHRT,LINC00511,PPP3CB,SEMA6A-AS1,P700,CASC11,XLOC_003405,SNHG17,CASC8,PANDAR,ZFHX4-AS1,P19780,SOCS2-AS1,PAUPAR,BLACAT1,LINC00210,uc009yby.1,HULC,PITPNA-AS1,HOTAIRM1,RAMP2-AS1,CRNDE-h,CERNA2,uc021re1.1,MIAT,ENST00000539303,GACAT3,TI22687,DANCR,HCP5,FOXP4-AS1,BACE1-AS,P24363,LINC01512,LINC01096,LOC152578,DIRC3,LINC00491,RP4-575N6.5,LINC01013,LINC00473,CASC15,RP11-135L22.1,F11-AS1,ZFAT-AS1,MAP3K20,PRINS,RMRP,GAS5,LOC285629,LOC285758,RGMB-AS1,uc004bdv.3,ST3GAL6-AS1,NKILA,LINC01101,PTPRG-AS1,GABPB1-AS1,LINC00982,FGFR3-AS1,ZNF295-AS1,GIHCG,uc.73,PCAN-6,uc002vje.1,AC092171.4,ENST00000451515,ROR1-AS1,ncSRPK1,TTTY15,MIF-AS1,NONHSAT082241,BANCR,LINC00460,FGD5-AS1,TARID,IPW,SH3BP5-AS1,LOC100507661,RBM5-AS1,FLJ22447,ncHDAC5,LINC00691,TRIM52-AS1,TC1500845,SPRY4-IT1,LAMA5-AS1,FRMD6-AS1,LSINCT12,AC012065.7,AX800134,SLC25A25-AS1,BDLNR,PCAN-2,HCG11,HAGLR,LINC00265,lnc-MBL2-4:3,ROPNR,GLIDR,LUNAR1,KLF3-AS1,GPC3-AS1,LIMD1-AS1,TCONS_l2_00014091,MSC-AS1,RP5-826L7.1,FR0348383,LINC01617,uc004bbl.1,LINC00628,CNALPTC1,TCL6,TCONS_l2_00030560,uc001lsz,TCONS_l2_00018071,FGF14-AS2,LINC00312,DLEU2,LINC01116,CASC19,RP1-90D4.3,SNHG1,P33863,MNX1-AS1,lncRNA-Dreh,NBR2,PXN-AS1,C2dat1,RP11-334E6.12,IRAIN,RP13-514E23.1,C14orf132,UCA1,SNHG14,uc003jfz.2,lnc-AL355149.1-1,EINCR1,EMX2OS,APTR,FBXL19-AS1,FR0257520,uc002nbr.3,NR_003573,MEF2C-AS1,SNHG16,ELF3-AS1,lncRNA-CTD-2108O9.1,ENST00000564977,lncAGER,CAI2,LINC00668,LOC284454,HTR2A-AS1,LSINCT3,RHPN1-AS1,CTD-2020K17.1,MIR155HG,DAPK1,RMST,MAPKAPK5-AS1,MIR503HG,CCEPR,TUG1,UXT-AS1,WT1-AS,LINC00313,GAPLINC,LINC00161,NRG1,MEG3,LOXL1-AS1,LINC00115,DBH-AS1,PTCSC3,DSCAM-AS1,LINC00663,CCAT2,TINCR,LCAL1,FALEC,LUADT1,ENST00000503812,CASC9,LINC-ROR,RUSC1-AS1,LINC00515,RUNXOR,AC093850.2,XLOC_010967,lncRNA-AK058803,ASAP1-IT1,LOC389641,DDN-AS1,LINC00963,MIR31HG,CASC2,HAR1A,LINC00659,PROX1-AS1,AY129027,RCCRT1,ucoo2kmd.1,ncRAB31,FTX,LEF1-AS1,HCAL,XLOC_010235,RMEL3,HOXB-AS3,RP11-552M11.4,CCDC181,UCC,CRNDE,RP11-1C1.7,SATB2-AS1,uc009wkz.1,CTBP1-AS,CCAT1-L,TCONS_l2_00004424,TMPO-AS1,HOTAIR,FAM3D-AS1,LOC100499405,LINC-PINT,LUCAT1,FAM83A-AS1,NR_027775,LSINCT11,EGOT,MIR600HG,uc.388,SNHG20,RP11-222K16.2,uc001guz.2,SNHG12,TCONS_l2_00020565,EF177379,PURPL,RUNDC3A-AS1,CBR3-AS1,XLOC_003286,HOXA-AS3,LINC00365,SNAI3-AS1,EWSAT1,AC008392.1,NR_002444,MIR17HG,LSINCT10,CA3-AS1,AC024560.2,MAGI2-AS3,ENST00000515084,DACOR1,MAPT-AS1,LINC00689,PCAT1,DRAIC,LINC01419,NBAT1,BCAR4,uc002ywy.3,KRTAP5-AS1,RP11-325I22.2,LINC01186,LSINCT6,JPX,LINC01089,GAS8-AS1,NAMA,FAM225A,P8860,LINC01303,LBX2-AS1,STXBP5-AS1,LINC00667,AFAP1-AS1,CFLAR-AS1,TCONS_l2_00006843,CTD-3193O13.11,LINC01133,DLGAP1-AS2,CCAT1,RP1130-1,AX746718,LINC00160,ENST00000468960,LINC01016,TI18318,CASC15-S,RP11-304L19.5,P9745,NR2F1-AS1,LINC01494,AC007255.8,GACAT2,TP73-AS1,LOC728228,VIM-AS1,ZEB1-AS1,CAHM,THRIL,SAMMSON,CTD-2574D22.4,ZEB2-AS1,LOC554202,HIF1A-AS2,PCAT18,LINC00882,RP5-1014O16.1,CILA1,LINC00941,ADAMTS9-AS2,LOC100130476,ZXF2,TRERNA1,SNHG5,DNM3OS,GATA2-AS1,LINC01018,XLOC_007697,uc002cds.2,LSINCT8,uc001gch.1,TSIX,NR_015441,ncNRFR,NONHSAT062994,XLOC_012255,SCHLAP1,RP11-708H21.4,MEG8,PCAT29,LOC730101,DCST1-AS1,SBF2-AS1,lncRNA625,LINC00472,LINC01088,OTUD6B-AS1,TTN-AS1,MIR4435-2HG,LINC00673,XLOC_006390,LSINCT2,TUSC7,LSINCT1,AP000221.1,TCONS_l2_00018070,PRC1-AS1,EGFR-AS1,LOC285194,LOC100287225,CCAL,ENST00000456007,FOXCUT,ENST00000602301,LINC00629,SLC16A1-AS1,HOXA-AS2,LINP1,uc.345,LINC00052,CASC9.5,SIRT1-AS,uc001gzl.3,LINC00173,PRNCR1,AC009014.3,VELUCT,NNT-AS1,PCAN-3,DGCR5,DUBR,XLOC_008559,LINC01446,LINC00672,TUC339,PCOTH,PIK3CD-AS2,MIR100HG,NR_033663,LINC01410,GHET1,PARROT,ESCCAL-5,P8611,PTCSC2,RP11-838N2.4,LINC00467,MVIH,RP5-833A20.1,EPB41L4A-AS1,P2RX7-V3,Llme23,LINC00520,GATA3-AS1,AFDN-DT,PCAN-4,LINC00649,LOC100292680,LINC00858,LSINCT4,lnc-LCE5A-1,ITGB2-AS1,HNF1A-AS1,DIO3OS,CCND2-AS1,NORAD,FW340058,LOC105369388,SGO1-AS1,NIFK-AS1,MIR210HG
DOID:684,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1
DOID:4362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
DOID:769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
DOID:1612,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0
DOID:9256,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
DOID:3347,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
DOID:10534,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
