	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
20	-0.11605851	-0.031207107	-0.025690699	-0.10771042	-0.019362519	-0.08786316	-0.02617094	-0.0064476207	0.09074986	0.061906237	-0.015977375	0.078046925	0.13774973	0.048609324	-0.070926	-0.07996103	0.023624334	-0.15304953	-0.080486916	0.011720492	-0.035651755	0.06902669	0.017959818	-0.061988346	-0.039665736	0.02070192	0.11915694	-0.059050612	0.007809732	0.0065842783	-0.016927332	0.09918256	0.095288396	-0.07364274	-0.08076197	0.06475011	0.014828283	0.065447584	0.08383557	0.05066318	0.09352069	-0.035343062	0.08830268	0.101862095	0.03649866	-0.03860516	0.035132587	0.01717128	0.03352215	-0.04796102	-0.026890311	0.041714422	0.060949303	0.0489268	0.07422173	-0.020572862	-0.026465645	-0.032594927	0.011076912	-0.0031058136	-0.05012188	-0.09662159	-0.13047932	-0.004926514
21	-0.12519693	-0.0010002302	0.031213513	-0.06678817	-0.06142824	-0.08080943	-0.03460437	-0.0025603883	0.10643366	0.07669054	0.0047768354	0.13498726	0.11393528	0.021338627	-0.10146636	-0.087112635	0.0065869335	-0.04030268	-0.04461018	0.018853769	0.0010352256	0.013986781	0.03367139	-0.095144734	-0.031386517	0.12094469	0.079466805	-0.10622157	-0.029490681	-0.0029213587	-0.03364464	0.10096197	0.12317783	-0.018866729	-0.049605235	0.11483967	-0.013958644	0.07037619	0.05758266	0.047639012	0.103270724	0.008409675	0.1326702	0.12093268	0.035244033	0.02078719	0.03689237	0.04483553	-0.05332177	-0.0007952992	0.052699104	0.10813989	0.036502868	0.010275586	0.13023865	-0.01020848	-0.05806131	-0.059013404	0.027853567	-0.03894704	-0.03662191	-0.03117751	-0.061517585	-0.06445387
22	-0.15769902	-0.051613163	0.03561994	-0.08187027	-0.0022817901	-0.09105201	-0.033613063	-0.020664498	0.067575	0.04297679	-0.01980764	0.09734581	0.1048294	0.0038633132	-0.094271675	-0.12369691	0.050923046	-0.08814064	-0.08483377	0.038794104	0.03667359	0.04383887	-0.027071545	-0.031918027	-0.006346926	0.15420024	0.08565633	-0.05524053	-0.034754097	-0.009530595	0.02397554	0.14048678	0.08644998	0.0077089854	-0.0672847	0.075829335	-0.0077375667	0.0209161	0.09882658	-0.023893995	0.13959526	-0.018497188	0.07044512	0.06417528	0.04524689	-0.032297034	0.01679941	0.01337981	-0.03727504	-0.033602025	0.029693559	0.062873274	0.026951628	0.0014463472	0.072262146	-0.029797615	-0.018510012	-0.08015881	0.03200215	-0.020584377	-0.07101715	-0.12150437	-0.17629834	-0.073008865
23	-0.16180073	-0.004718044	-0.005825885	-0.09893282	-0.0074975495	-0.07478422	-0.02139498	-0.004027636	0.09464775	0.0956679	0.018170554	0.08423202	0.078985214	-0.0046929396	-0.035639785	-0.11990799	0.027247563	-0.09831831	-0.06555332	0.013630454	0.010176134	0.08454284	0.0045919428	-0.06882627	-0.023027472	0.09031918	0.09255463	-0.058712333	0.010310517	-0.01622174	-0.014105832	0.13067853	0.100653395	-0.015177272	-0.066854104	0.0402567	-0.041147374	0.117128015	0.07446039	0.011863531	0.093774065	-0.034926236	0.081882074	0.15675198	0.036068603	-0.009599321	0.0011077551	0.036961086	-0.0043080114	-0.04204444	0.051044345	0.06988569	0.018537214	-0.0075408868	0.10703122	-0.03792813	0.0008782167	-0.06527669	-0.0036925506	0.006665049	-0.052303538	-0.08802694	-0.13962704	-0.08051042
24	-0.16036797	0.0016040495	0.00054173626	-0.09171978	0.016532572	-0.08662136	-0.014016581	-0.015206035	0.10767864	0.09493852	0.01694886	0.052954502	0.054277033	-0.011804579	-0.028834458	-0.12488441	0.028503094	-0.11168176	-0.08241988	0.014436245	0.005992475	0.08205742	-0.0008268845	-0.061494313	-0.036391623	0.09459171	0.09224197	-0.05606381	0.0066879084	-0.018524118	-0.012155086	0.117509305	0.092212945	-0.051975504	-0.06838544	0.0016310848	-0.033260427	0.124561496	0.060046367	0.0066428436	0.07921448	-0.037428245	0.073223606	0.16066799	0.012277938	-0.0036628123	0.0018577557	0.036943275	0.0040013697	-0.047589637	0.04688994	0.07199029	0.011254007	-0.008889636	0.087457195	-0.05406335	0.0045534587	-0.06586164	0.009374732	0.037071746	-0.0494513	-0.093886875	-0.13727649	-0.08441755
25	-0.13607422	0.014328923	-0.014366345	-0.050821375	-0.006889856	-0.041877292	0.0002901014	-0.007987222	0.079368755	0.10263012	0.003453955	0.04990655	0.09328253	0.06113305	-0.051354572	-0.13518807	0.07885688	-0.12459055	-0.0342365	-0.0012788477	0.025473066	0.112878785	-0.031372305	-0.06279708	-0.030611418	0.06019201	0.12849163	-0.0832911	0.017811392	-0.01843606	-0.0017820355	0.102253646	0.06987094	0.011404309	-0.05931582	0.05072596	0.029363468	0.08150047	0.026817136	0.024827855	0.11700019	-0.0041128155	0.061960638	0.110057175	0.036619313	0.00046841428	0.012335252	0.025053145	0.0037215333	-0.04625805	0.024680518	0.113871954	0.025196072	-0.010933876	0.09116558	-0.0388247	-0.024594398	-0.06059402	0.043649923	-0.0025792625	-0.056526117	-0.054715756	-0.124834895	-0.09080204
26	-0.17122093	0.01258616	-0.010748739	-0.11420986	-0.00415252	-0.07190105	-0.023012565	-0.0022443049	0.09991218	0.09017208	0.020202998	0.07829137	0.083517715	-0.018182034	-0.031863555	-0.13542716	0.03499702	-0.1050888	-0.06481658	0.020675562	0.008184309	0.07804648	0.013780531	-0.07011856	-0.021901023	0.08493026	0.09622899	-0.07715933	0.0127031775	-0.02433936	-0.008349158	0.13299002	0.09119189	-0.024557654	-0.07041815	0.03626199	-0.051665448	0.1305502	0.07848513	0.007725415	0.08692338	-0.039359454	0.08999641	0.17299981	0.041139305	-0.007692758	0.0025350107	0.05147557	-0.0005025007	-0.03462851	0.05414372	0.07763378	0.023479652	-0.0033606142	0.11655537	-0.04497148	-0.0072715804	-0.072185785	-0.006091049	0.005312413	-0.054681104	-0.08940902	-0.14209366	-0.09606968
27	-0.17312309	0.011896492	-0.008797856	-0.10665734	0.017142948	-0.079172954	-0.021886034	-0.0080187125	0.11060555	0.09188169	0.02178526	0.05739129	0.068191275	-0.024308518	-0.034290798	-0.13927354	0.028976636	-0.11684624	-0.07307488	0.02314524	0.0017219377	0.09008292	0.0012981296	-0.06708896	-0.029527416	0.08889447	0.094641544	-0.08382183	0.00703671	-0.02789189	-0.007320177	0.12265895	0.09306246	-0.046546854	-0.07232453	0.0029560681	-0.05072427	0.13195688	0.06492686	-0.0039565098	0.08521729	-0.03587956	0.07471658	0.17627688	0.024622474	0.0025971346	0.0060850987	0.044472598	0.0026355293	-0.03773424	0.04089325	0.07697289	0.0137276985	-0.010364133	0.10158042	-0.053975493	-0.0026571862	-0.07070519	-0.006763106	0.026534595	-0.051914245	-0.093350865	-0.142038	-0.09293191
28	-0.13299924	0.00084203016	0.0045097796	-0.072560705	-0.009139996	-0.104901806	-0.021564895	-0.012969982	0.09067026	0.11155173	-0.00072624907	0.09690446	0.10176779	0.012614615	-0.08607077	-0.102534324	0.021266466	-0.08613609	-0.06700134	0.0124036595	-0.0019202428	0.05403284	0.00087468745	-0.082707	-0.030017931	0.12259506	0.085746124	-0.09089263	0.0037541157	-0.008961473	-0.042201318	0.14484733	0.10962017	-0.056407608	-0.056983676	0.053926595	-0.014528152	0.06949276	0.030491134	0.030369395	0.09300816	0.0134940855	0.08228505	0.13939384	0.00801941	0.03666018	-9.1490336e-05	0.04871755	-0.025474103	-0.027161269	0.041036453	0.09963752	0.05144567	-0.020784698	0.080629185	-0.04554764	-0.01762619	-0.058683753	0.025025064	0.025617229	-0.08425091	-0.067454256	-0.08053073	-0.03640229
29	-0.18925941	0.03233062	-0.02303424	-0.12677151	0.004048745	-0.08156891	-0.025525419	-0.01367596	0.11771168	0.11439058	0.031033527	0.08585632	0.08052473	-0.022327965	-0.015787126	-0.14465332	0.046911485	-0.12898174	-0.062114544	0.012143491	-0.012270256	0.09772449	0.0152412895	-0.08754072	-0.029923808	0.0964499	0.10962217	-0.07308616	0.01584047	-0.038718853	-0.029896978	0.15463148	0.09319724	-0.019071363	-0.07148303	0.011091437	-0.0647205	0.13607448	0.099628314	0.0030116793	0.0881043	-0.049552385	0.09359571	0.21690887	0.042462856	0.008374661	0.0024156896	0.05518554	0.006808713	-0.044464737	0.082037896	0.10195189	0.024148013	-0.0045780805	0.13682012	-0.04707081	-0.00986284	-0.06900134	-0.004739903	0.020689117	-0.064682886	-0.12214787	-0.16553202	-0.11988784
30	-0.15247636	0.0015984876	-0.004934927	-0.08980907	-0.0041363076	-0.0728364	-0.015687173	-0.0067961374	0.09424606	0.08879664	0.015278195	0.0836153	0.080200605	0.0014358936	-0.03841141	-0.11752364	0.025971584	-0.09726493	-0.06994655	0.014909007	0.013918559	0.07177834	0.013253869	-0.06305842	-0.027441273	0.08832207	0.092127934	-0.045842692	0.011272158	-0.017635386	-0.017999493	0.12219785	0.092402056	-0.02324384	-0.062497772	0.03515604	-0.040059295	0.11598413	0.072344735	0.017566537	0.08841951	-0.03382274	0.087288305	0.15040193	0.0365087	-0.0143684335	-0.0020833951	0.03436332	0.0043341927	-0.0371126	0.055814043	0.07207954	0.013189586	-0.0057159676	0.106235266	-0.042013004	0.004534412	-0.072180316	0.004997922	0.0072580827	-0.04633102	-0.082564905	-0.13304637	-0.07877575
31	-0.18163787	0.028537396	-0.024806116	-0.11826159	0.03344536	-0.08103846	-0.014655433	-0.02762297	0.114462495	0.111427486	0.02342407	0.056114547	0.053040434	-0.02731951	-0.019928839	-0.1505092	0.038976304	-0.1383385	-0.070443206	0.0187743	-0.016661193	0.104582466	0.0037463391	-0.072418034	-0.037200645	0.102760464	0.106206805	-0.058916233	0.013948662	-0.03434061	-0.025927518	0.14157055	0.09062962	-0.03632849	-0.07033771	-0.028226646	-0.05521689	0.13458872	0.0824533	-0.006315211	0.080865815	-0.0555079	0.08552454	0.20778076	0.025168702	0.006130617	0.002406314	0.04422781	0.02594515	-0.043272488	0.07337628	0.09421462	0.012730049	-0.012212387	0.11592197	-0.059957825	0.004182078	-0.07267748	0.0057391906	0.049222715	-0.051011167	-0.117024675	-0.15405789	-0.107112646
